"OTU"	"Carey2015_1"	"Carey2015_2"	"Leff2015_1"	"Leff2015_2"	"Leff2015_3"	"Leff2015_4"	"Leff2015_5"	"Leff2015_6"	"Li2016_1"	"Li2016_2"	"McHugh2017"	"Obrien2016"	"Wang2017"	"Freq"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Sum_log2FoldChange"	"Mean_log2FoldChange"	"Binary_log2FoldChange"
"OTU_1118"	NA	NA	NA	NA	0.372743495496443	-0.19528999972543	NA	0.639091261364388	0.974574878170943	1.16130545081162	0.0135330120028581	-0.171606759621149	-0.220447330302821	8	"Acidobacteria"	"Subgroup6"	"unidentified"	"unidentified"	"unidentified"	2.57390400819685	0.321738001024607	1
"OTU_1119"	NA	NA	NA	0.0296561691844898	NA	0.353914972810411	-0.152884032732579	NA	-0.117026385960393	0.37659646785667	NA	-0.26551405579663	NA	6	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	0.224743135361969	0.0374571892269948	1
"OTU_112"	NA	NA	0.382771763806728	NA	NA	NA	NA	NA	-0.837011262828369	-0.910739186881393	NA	0.0899444489749315	-0.197179446373963	5	"Proteobacteria"	"Betaproteobacteria"	"Nitrosomonadales"	"Nitrosomonadaceae"	"uncultured"	-1.47221368330207	-0.294442736660413	-1
"OTU_1122"	NA	NA	NA	NA	0.729740476215426	0.461685782852496	0.307864665683786	NA	-0.405949746076833	0.315433834848506	NA	-1.09824105557087	NA	6	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia-Paraburkholderia"	0.310533957952511	0.0517556596587519	1
"OTU_11229"	NA	NA	NA	-0.108630146024427	NA	-0.592003817923295	-0.376719975496103	0.218224331819756	1.30047121399002	0.460105341469271	NA	-0.466574542371733	NA	7	"Acidobacteria"	"Solibacteres"	"Solibacterales"	"Solibacteraceae(Subgroup3)"	"CandidatusSolibacter"	0.434872405463489	0.062124629351927	1
"OTU_11238"	NA	-0.10613297621276	NA	NA	NA	NA	NA	0.0106908354901472	NA	-0.746956476991007	-0.631671008813497	-0.518630993398062	-0.705303025308661	6	"Chloroflexi"	"S085"	"unidentified"	"unidentified"	"unidentified"	-2.69800364523384	-0.44966727420564	-1
"OTU_1124"	0.78485190451002	0.248538710239846	0.319856839434105	NA	0.103584418797462	0.33472253149964	-1.00765174241741	NA	NA	NA	NA	0.0664720020187627	NA	7	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"Parafilimonas"	0.850374664082426	0.121482094868918	1
"OTU_11276"	-0.134555547298842	0.599204116087291	NA	NA	-0.148558905276977	NA	NA	NA	-0.875195251359448	0.0858573391965877	-0.340231100906994	-0.665800910795981	0.419062415083865	8	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	"Gaiellaceae"	"Gaiella"	-1.0602178452705	-0.132527230658812	-1
"OTU_11278"	-0.237841361743686	0.151357782780779	NA	NA	NA	NA	NA	NA	0.335836020138588	-0.875140422046921	NA	0.227111224034244	0.277632413893032	6	"Proteobacteria"	"Alphaproteobacteria"	"unidentified"	"unidentified"	"unidentified"	-0.121044342943964	-0.0201740571573273	-1
"OTU_1128"	-0.182212786149596	0.138632003168516	0.19407273210522	NA	-0.431409864520016	0.363840452677714	0.0961386655801333	-0.204162452806132	-0.683091055378961	0.444291874303452	0.0689271300056299	-0.00397105434940813	0.592637153347879	12	"Actinobacteria"	"Acidimicrobiia"	"Acidimicrobiales"	"Iamiaceae"	"Iamia"	0.393692797984431	0.0328077331653693	1
"OTU_113"	-0.0690741267864569	-0.103979192173283	-0.089335711771265	NA	-0.457310964760689	1.06959201849123	NA	-0.490797329843768	-1.77732348319883	-1.85534636613558	NA	-0.120454680813928	0.164566924817968	10	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"unidentified"	-3.7294629121746	-0.37294629121746	-1
"OTU_1131"	-0.0267812011192317	0.0577342835698678	0.216616603107622	0.427130764579694	1.59877955601452	-0.0208796326046097	0.414025134988763	-0.515981947746102	1.95614296873189	0.248887870136861	0.384361704457116	-0.340433197624915	0.778931166472901	13	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Marmoricola"	5.17853407296438	0.398348774843414	1
"OTU_1132"	0.282399980738106	-0.0124370126533313	0.479050759230282	-0.991575194762445	0.710083986237913	0.117118731539664	0.0816163022048721	0.857036352623108	-0.213030424576644	0.0482725955952965	0.652429893022082	0.315586849696822	0.30450065559948	13	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Pseudolabrys"	2.6310534744952	0.202388728807323	1
"OTU_1133"	-0.325182533696005	-0.0110165984512202	0.198937624407091	NA	NA	NA	NA	NA	NA	NA	NA	0.0309173463501905	-0.162027437782252	5	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"env.OPS17"	"Ambiguous_taxa"	-0.268371599172196	-0.0536743198344391	-1
"OTU_1136"	0.244841928027843	0.437934251536136	0.0250651300069266	NA	-0.0943784294099538	NA	NA	NA	-0.0547481763701384	0.304774966544263	NA	0.383829852906097	1.26165889360613	8	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Hyphomonadaceae"	"Woodsholea"	2.5089784168473	0.313622302105913	1
"OTU_1137"	0.344823220311338	NA	NA	-0.0344612233230499	NA	0.160888918521226	NA	NA	-1.23573199686013	0.561361868335992	NA	0.0475971262857846	1.67476527126441	7	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	1.51924318453557	0.217034740647939	1
"OTU_11374"	-0.181718341288249	-0.299165134879291	0.21160710366709	NA	NA	NA	NA	NA	-0.815233681948845	-1.06440419273344	NA	-0.571740555096174	-0.525509533275972	7	"Acidobacteria"	"Subgroup6"	"unidentified"	"unidentified"	"unidentified"	-3.24616433555488	-0.463737762222126	-1
"OTU_1139"	NA	NA	-1.38286722034646	NA	-2.3745763046579	0.158123052949252	0.271308130299435	NA	-0.0527176903492589	0.310038870043299	NA	0.257684121578307	NA	7	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	"unidentified"	-2.81300704048333	-0.401858148640475	-1
"OTU_114"	NA	NA	-0.115314585262832	NA	0.649875593279906	0.0344354500838399	0.168284581663271	NA	-0.401358407025729	0.401166510354686	NA	0.0539454603611883	NA	7	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"JG37-AG-20"	"Ambiguous_taxa"	0.79103460345433	0.113004943350619	1
"OTU_1140"	NA	NA	-0.339676820632524	NA	NA	0.959655406585248	0.0203071286556782	NA	-0.943582013878604	NA	NA	0.562839438058747	NA	5	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	"Planctomycetaceae"	"uncultured"	0.259543138788545	0.051908627757709	1
"OTU_11401"	0.108008837821962	-0.295738905150687	-0.57168492750784	-1.55325146988192	2.77365261891247	-0.673662895759327	0.417522559179462	0.359576164479401	-1.07912398003414	0.350606697603781	-0.668160608654883	0.719269828574487	0.731998362675432	13	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	0.619012282258198	0.0476163294044768	1
"OTU_1141"	0.000618269674519127	0.0311579310024176	0.364096365595791	NA	NA	NA	NA	NA	NA	NA	0.132287236325945	-0.0667880847917147	0.0166240345087282	6	"Planctomycetes"	"Phycisphaerae"	"Tepidisphaerales"	"Tepidisphaeraceae"	"unculturedbacterium"	0.477995752315686	0.079665958719281	1
"OTU_11415"	NA	0.565133188798962	NA	-0.128801938684649	NA	NA	NA	NA	-0.942191692457662	NA	NA	0.238182587200715	-0.249600428291793	5	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	"Sorangium"	-0.517278283434427	-0.103455656686885	-1
"OTU_1144"	NA	NA	-1.34130090717209	NA	-0.716334291564383	-0.427489192245292	0.676631852869779	NA	0.232285479467606	-0.432475178327736	NA	-0.556441920296497	NA	7	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	"Planctomycetaceae"	"uncultured"	-2.56512415726861	-0.36644630818123	-1
"OTU_11441"	-0.204963098719075	0.563026409436695	0.000668996502220032	NA	NA	NA	NA	NA	NA	NA	NA	0.565037308530992	-0.356951235273224	5	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Polaromonas"	0.566818380477608	0.113363676095522	1
"OTU_1146"	-0.358656065517963	0.118567932017196	NA	NA	NA	NA	NA	NA	NA	NA	0.399017834735487	0.0848246812802776	-0.362841803713422	5	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	"Virgisporangium"	-0.119087421198424	-0.0238174842396849	-1
"OTU_1147"	-0.615753896462615	-0.297622410022868	0.336199625628937	NA	0.0783267594521809	NA	NA	NA	NA	NA	NA	-0.151752810524286	0.144474694779021	6	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	"unidentified"	"unidentified"	-0.50612803714963	-0.0843546728582717	-1
"OTU_11477"	NA	NA	NA	NA	NA	0.0127212537835419	1.10093437567525	-0.369277455003296	1.01476154710203	NA	NA	0.100307924896528	NA	5	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"	1.85944764645405	0.371889529290811	1
"OTU_1149"	0.207583005082041	-0.183648460606151	NA	NA	NA	NA	NA	NA	-1.88085623496916	NA	NA	0.0462128047799021	0.481042873215781	5	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Haliangiaceae"	"Haliangium"	-1.32966601249759	-0.265933202499517	-1
"OTU_115"	0.0134322416730505	-0.281485330227994	-0.117148562940743	NA	NA	NA	NA	-0.420349467413268	-1.08431812028413	NA	-0.228681812372423	-0.00427842354237581	0.673023664863774	8	"Verrucomicrobia"	"OPB35soilgroup"	"unidentified"	"unidentified"	"unidentified"	-1.44980581024411	-0.181225726280514	-1
"OTU_1150"	0.878805393760634	0.294046579284012	NA	-0.637701420103584	NA	-0.498601445854864	-0.522826640340765	NA	NA	NA	0.48167925744656	0.752064042778435	NA	7	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"Flavisolibacter"	0.747465766970428	0.106780823852918	1
"OTU_11509"	-0.0103824502949358	-0.0774553262093873	NA	NA	NA	0.370791701753883	0.477272061563744	NA	NA	NA	NA	0.148253422963954	NA	5	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Mucilaginibacter"	0.908479409777258	0.181695881955452	1
"OTU_1153"	0.139655017127089	-0.0653753739119059	-0.222332990714183	0.184550802360016	NA	NA	-0.473982173380729	1.9517524411186	0.345190551488949	1.22170346034281	0.0507358209282674	0.492627875904398	0.37693737197238	11	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"unidentified"	4.00146280323569	0.363769345748699	1
"OTU_11540"	-0.225129902817795	0.130561572018345	-0.382135588243118	NA	NA	NA	NA	NA	-0.188687505894136	NA	NA	0.324558181320148	NA	5	"Actinobacteria"	"Acidimicrobiia"	"Acidimicrobiales"	"Acidimicrobiaceae"	"uncultured"	-0.340833243616556	-0.0681666487233112	-1
"OTU_1156"	NA	0.00300210860965028	0.420441599888986	NA	NA	0.346436182294617	-0.315789049630696	-0.277268007484636	-0.466113159664779	-0.0158314791404487	NA	0.613062831499508	NA	8	"Actinobacteria"	"Acidimicrobiia"	"Acidimicrobiales"	"uncultured"	"unculturedactinobacterium"	0.307941026372202	0.0384926282965252	1
"OTU_11573"	0.458480794615187	0.503283215464304	NA	NA	NA	NA	NA	NA	NA	NA	-0.64734355043795	1.48537154381777	-0.123632578513684	5	"Acidobacteria"	"Holophagae"	"Subgroup7"	"unidentified"	"unidentified"	1.67615942494563	0.335231884989125	1
"OTU_1158"	NA	NA	-0.209625357186342	NA	-1.06333243949313	0.0112564309519108	1.61607834422513	NA	-0.0762857698524673	NA	NA	-0.0822733965681382	NA	6	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"uncultured"	0.195817812076963	0.0326363020128272	1
"OTU_1162"	NA	NA	NA	NA	NA	-0.431751152753698	-0.502485471829808	NA	1.21032649661666	-1.31710194764715	NA	0.3587339508127	-0.595375538648029	6	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	"Planctomycetaceae"	"unidentified"	-1.27765366344932	-0.212942277241554	-1
"OTU_11623"	-0.130967038126341	0.468610479011445	NA	NA	-0.490331273042144	NA	NA	NA	-0.434739809687449	-0.685308767150122	NA	-0.357374970317838	NA	6	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	"unidentified"	"unidentified"	-1.63011137931245	-0.271685229885408	-1
"OTU_1163"	-0.0501556105061017	0.585126187213385	-0.394481413262581	-1.1983549248035	0.550665669256623	0.396328666544045	-0.0913674898052618	0.244925595547243	1.53797396025347	-0.332302744760456	-0.914212333913439	-0.340773118091288	NA	12	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	"Planctomycetaceae"	"Singulisphaera"	-0.00662755632786135	-0.000552296360655112	-1
"OTU_1165"	NA	NA	NA	-0.803927413725774	0.625353467447996	-0.447361989189994	0.299591370128646	-1.10462391465393	1.08630020829725	0.370427755089119	NA	0.636771167463458	NA	8	"Acidobacteria"	"Solibacteres"	"Solibacterales"	"Solibacteraceae(Subgroup3)"	"CandidatusSolibacter"	0.662530650856771	0.0828163313570964	1
"OTU_1166"	NA	NA	NA	NA	0.219935588600011	NA	NA	NA	-1.39550671579201	-0.158443979925668	NA	0.0796458475830956	-0.305630891133202	5	"Proteobacteria"	"Betaproteobacteria"	"SC-I-84"	"unculturedbacterium"	"unidentified"	-1.56000015066777	-0.312000030133555	-1
"OTU_11660"	-0.250303108451063	0.0699434104573013	0.21450581003938	NA	0.295970578245367	0.565578746041897	0.195473217237357	-1.16058162221309	-0.445922218673304	-0.288574644924525	-0.33692624234261	0.117644022852508	-0.343603917104391	12	"Acidobacteria"	"Subgroup6"	"unidentified"	"unidentified"	"unidentified"	-1.36679596883517	-0.113899664069598	-1
"OTU_11668"	0.0538512628166969	0.109533967702815	0.467719567075431	NA	NA	NA	NA	NA	0.455719785804429	-0.00583761647074057	NA	0.227378542584691	0.432143384120968	7	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"unidentified"	1.74050889363429	0.248644127662041	1
"OTU_1167"	NA	NA	NA	NA	0.79448712741798	NA	NA	0.119145418362294	0.251925325206578	NA	NA	-0.390913711436844	0.0336036573359744	5	"Acidobacteria"	"Blastocatellia"	"Blastocatellales"	"Blastocatellaceae(Subgroup4)"	"DS-100"	0.808247816885982	0.161649563377196	1
"OTU_117"	0.132192660416681	0.175671229319918	0.529923837604862	NA	-0.860948162145546	NA	NA	-0.344465241793551	-1.78135998344167	NA	0.0378835039997442	0.118561164379985	-0.374643912513457	9	"Acidobacteria"	"Subgroup6"	"unculturedAcidobacteriabacterium"	"unidentified"	"unidentified"	-2.36718490417303	-0.263020544908115	-1
"OTU_1172"	-0.303042672277716	0.857848674233522	NA	-0.360815756057161	-0.285417451675893	-0.0657114346686254	-0.674595794352961	-0.346221376069407	-0.45946204268343	NA	0.112926037255794	-0.0982876256390516	0.236259210061683	11	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"Ambiguous_taxa"	-1.38652023187325	-0.126047293806659	-1
"OTU_1174"	NA	NA	NA	NA	0.318655364463599	-0.407320542954427	-0.016045419004645	NA	1.03006774617745	-0.13272435670271	NA	NA	NA	5	"Chloroflexi"	"Ktedonobacteria"	"Ktedonobacterales"	"Ktedonobacteraceae"	"uncultured"	0.792632791979267	0.158526558395853	1
"OTU_1175"	0.0711282786075868	0.0337061058051102	0.548880528257508	NA	-0.553563804864514	NA	NA	NA	-1.17900250640135	NA	0.503344221967608	0.176654320586586	-0.530552875303822	8	"Verrucomicrobia"	"Spartobacteria"	"Chthoniobacterales"	"Chthoniobacteraceae"	"Chthoniobacter"	-0.929405731345287	-0.116175716418161	-1
"OTU_1176"	-0.594498032042709	0.61440109492019	0.741102171141284	NA	NA	NA	NA	NA	0.210286520813666	NA	0.0616325516405102	-0.303116863191751	-0.234221546314281	7	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	"Roseiflexus"	0.495585896966909	0.070797985280987	1
"OTU_11760"	NA	NA	NA	NA	NA	-0.623976863235442	-0.181603375783092	NA	1.16609295002773	-0.146106349892539	NA	-0.286637457234618	NA	5	"Acidobacteria"	"Acidobacteria"	"Acidobacteriales"	"Acidobacteriaceae(Subgroup1)"	"Granulicella"	-0.072231096117961	-0.0144462192235922	-1
"OTU_1177"	-0.17555469531186	-0.249814449716819	NA	-0.0780048723466548	NA	0.518257030975755	-1.56947675869734	2.05110097096432	NA	NA	0.0850708100793152	NA	-0.0838435446286431	8	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Ambiguous_taxa"	0.497734491318073	0.0622168114147592	1
"OTU_1178"	-0.333280675511538	-0.263984961213893	0.287006927039945	-0.82186367172498	NA	NA	NA	NA	-0.551603338950816	-1.95227563957506	NA	0.643783561740328	0.467725757910553	8	"others"	"Fibrobacteria"	"Fibrobacterales"	"Fibrobacteraceae"	"possiblegenus04"	-2.52449204028546	-0.315561505035683	-1
"OTU_11780"	-0.432862435217468	0.0383484749543755	NA	NA	NA	NA	NA	NA	NA	NA	0.603271641698222	-0.106085734282904	1.07050090427207	5	"Actinobacteria"	"Actinobacteria"	"Kineosporiales"	"Kineosporiaceae"	"unidentified"	1.1731728514243	0.234634570284859	1
"OTU_118"	NA	NA	0.544152996644244	NA	0.803556741548012	NA	NA	NA	-1.26445448348369	-0.669917719621949	NA	0.064216246600007	NA	5	"Proteobacteria"	"Gammaproteobacteria"	"KI89Aclade"	"Ambiguous_taxa"	"unidentified"	-0.522446218313376	-0.104489243662675	-1
"OTU_1181"	-0.402248766699048	0.765889001341205	0.114422863187691	NA	-0.568453466995417	0.49681440901229	NA	0.808142825828954	-0.182838875816826	-0.992781142934235	NA	0.522085572497303	-0.622114775775499	10	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	"Planctomycetaceae"	"Gemmata"	-0.061082356353582	-0.0061082356353582	-1
"OTU_11815"	-0.182296554042847	0.365385353241908	NA	NA	NA	NA	NA	NA	0.0095502814626566	NA	NA	0.250621656566037	0.662236653839449	5	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"XanthomonadalesIncertaeSedis"	"Acidibacter"	1.1054973910672	0.221099478213441	1
"OTU_1182"	-0.30155533757969	0.208429445399335	-1.68370621870631	NA	NA	-0.532016995614645	-0.389124519988994	-0.133809575781865	-0.769263484814728	-0.517549598740444	NA	0.409339980917238	0.409011699800791	10	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"uncultured"	"unculturedbacterium"	-3.30024460510931	-0.330024460510931	-1
"OTU_1183"	-0.428801731979558	-0.0292879964557326	0.123295248311938	NA	0.581651319100612	NA	NA	NA	NA	NA	0.374231557512923	1.03317246067321	-0.118709269524314	7	"others"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	1.53555158763908	0.219364512519868	1
"OTU_1184"	-0.159914929166617	-0.085806550622834	0.255640017359005	NA	-0.219680027026165	NA	-0.114141167415324	NA	0.052864734998492	-0.727474530247343	NA	0.115132212237189	0.42069220748323	9	"Acidobacteria"	"Subgroup6"	"unidentified"	"unidentified"	"unidentified"	-0.462688032400367	-0.0514097813778186	-1
"OTU_11865"	NA	NA	NA	-0.685996801895132	0.176862871128052	-0.181863786153341	0.620003530656383	NA	-0.391422270288096	-0.430223440776483	NA	-0.38454459951096	NA	7	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"XanthomonadalesIncertaeSedis"	"Acidibacter"	-1.27718449683958	-0.18245492811994	-1
"OTU_1187"	-0.443892209921295	0.759792054184901	NA	NA	-0.0444161161609004	NA	NA	NA	-0.239588372185644	NA	-0.393727244726485	-0.317884146356391	0.748102885188446	7	"Chloroflexi"	"TK10"	"unidentified"	"unidentified"	"unidentified"	0.0683868500226316	0.00976955000323309	1
"OTU_1188"	0.0291472967595604	-0.273021442923532	-0.0704196143950896	0.748538025617378	NA	0.609913578431225	-0.841453332218274	0.132861204751476	-0.0566127443858082	0.950977107340203	NA	-0.0849374893129944	NA	10	"Armatimonadetes"	"Armatimonadia"	"Armatimonadales"	"unidentified"	"unidentified"	1.14499258966414	0.114499258966414	1
"OTU_1189"	-0.564466114650807	0.417561580476982	0.00819014683586637	NA	NA	NA	NA	NA	NA	NA	NA	0.248373731374133	-0.72299672525788	5	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	"Polyangium"	-0.613337381221706	-0.122667476244341	-1
"OTU_119"	0.205429816638308	-0.502125892955314	0.245852713452809	NA	-0.583989102951239	-0.681409652081446	NA	-1.22990439856903	-0.389836035113494	NA	0.112126351359053	-0.0569357593704967	-0.559189081386051	10	"Acidobacteria"	"Blastocatellia"	"Blastocatellales"	"Blastocatellaceae(Subgroup4)"	"unidentified"	-3.4399810409769	-0.34399810409769	-1
"OTU_1190"	-0.217795511517789	0.375999463193172	0.105982765105915	1.32568119627307	NA	NA	NA	NA	NA	NA	NA	0.283491404712766	0.734649347655051	6	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Phyllobacteriaceae"	"Mesorhizobium"	2.60800866542218	0.434668110903697	1
"OTU_1193"	NA	NA	NA	NA	-2.23029417135092	0.91789755660616	-0.233362961638626	0.384356030457632	0.498557238687124	0.56972176493699	NA	0.170433780758058	NA	7	"Acidobacteria"	"Subgroup5"	"unculturedbacterium"	"unidentified"	"unidentified"	0.0773092384564181	0.0110441769223454	1
"OTU_1195"	NA	NA	-0.844213702902228	NA	NA	-0.137675231989254	0.0354083095599081	NA	0.206409740701276	-0.155815243955669	NA	-1.09789959802532	NA	6	"Acidobacteria"	"Acidobacteria"	"Acidobacteriales"	"Acidobacteriaceae(Subgroup1)"	"uncultured"	-1.99378572661129	-0.332297621101881	-1
"OTU_1197"	0.0107870151158472	-0.317043788891811	0.0368319978137605	NA	NA	NA	NA	NA	-1.05069191414567	NA	NA	-0.0518053756386931	-0.276758871600111	6	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"unidentified"	"unidentified"	-1.64868093734668	-0.274780156224446	-1
"OTU_11993"	0.307742760488074	0.11665992163326	NA	NA	NA	NA	NA	NA	NA	NA	0.813507706582822	1.53755679581379	0.0837138266904356	5	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"uncultured"	2.85918101120838	0.571836202241676	1
"OTU_12"	-0.0483775306725448	0.309776547723947	-0.0828755872376854	-0.48774256842935	0.199214698831443	0.0471719646396359	0.258519480332004	0.184583355401585	0.00797652253118808	0.287560886947079	-0.037693220947065	0.0386259348882147	-0.382317937602278	13	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Bradyrhizobiaceae"	"Bradyrhizobium"	0.294422546406173	0.0226478881850903	1
